Marka;Seri;Model;Yil;Yakit;Vites;Motor Hacmi;Motor Gücü;Km;Ilan Tarihi;Fiyat
 Chevrolet   ; Cruze   ; 2.0 D LT   ; 2012   ; Dizel   ; Düz   ; 1991 cc   ; 163 hp   ;103000; 22 Ekim 2020   ;120000
 Chevrolet   ; Lacetti   ; 1.4 SE   ; 2006   ; LPG & Benzin   ; Düz   ; 1399 cc   ; 95 hp   ;261000; 22 Ekim 2020   ;59500
 Chevrolet   ; Cruze   ; 1.6 WTCC Edition   ; 2012   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;182000; 22 Ekim 2020   ;105000
 Chevrolet   ; Cruze   ; 1.6 WTCC Edition Plus   ; 2012   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;140000; 22 Ekim 2020   ;118000
 Chevrolet   ; Kalos   ; 1.2 SE   ; 2005   ; LPG & Benzin   ; Düz   ; 1150 cc   ; 72 hp   ;220800; 22 Ekim 2020   ;56500
 Chevrolet   ; Spark   ; 0.8 SE   ; 2006   ; Benzin   ; Otomatik   ; 796 cc   ; 52 hp   ;117000; 22 Ekim 2020   ;57000
 Chevrolet   ; Aveo   ; 1.2 SE   ; 2011   ; Benzin   ; Düz   ; 1206 cc   ; 84 hp   ;126000; 22 Ekim 2020   ;78500
 Chevrolet   ; Lacetti   ; 1.6 CDX   ; 2006   ; Benzin   ; Düz   ; 1401 - 1600 cm3   ; 101 - 125 HP   ;148200; 22 Ekim 2020   ;77750
 Chevrolet   ; Aveo   ; 1.3 D LS   ; 2012   ; Dizel   ; Düz   ; 1248 cc   ; 75 hp   ;161000; 22 Ekim 2020   ;83500
 Chevrolet   ; Cruze   ; 1.6 Design Edition   ; 2011   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;127000; 22 Ekim 2020   ;95000
 Chevrolet   ; Cruze   ; 1.6 LS   ; 2010   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 124 hp   ;158000; 22 Ekim 2020   ;93000
 Chevrolet   ; Aveo   ; 1.3 D LTZ   ; 2012   ; Dizel   ; Düz   ; 1201 - 1400 cm3   ; 76 - 100 HP   ;174000; 22 Ekim 2020   ;92000
 Chevrolet   ; Cruze   ; 1.6 Design Edition   ; 2012   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;156000; 22 Ekim 2020   ;110000
 Chevrolet   ; Cruze   ; 1.6 LS   ; 2010   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 113 hp   ;199800; 22 Ekim 2020   ;84400
 Chevrolet   ; Spark   ; 0.8 SE   ; 2006   ; LPG & Benzin   ; Otomatik   ; 796 cc   ; 52 hp   ;134000; 22 Ekim 2020   ;53000
 Chevrolet   ; Cruze   ; 2.0 D LT   ; 2012   ; Dizel   ; Düz   ; 1991 cc   ; 163 hp   ;165000; 22 Ekim 2020   ;115000
 Chevrolet   ; Spark   ; 0.8 SE   ; 2006   ; Benzin   ; Otomatik   ; 796 cc   ; 52 hp   ;98000; 22 Ekim 2020   ;67500
 Chevrolet   ; Aveo   ; 1.2 S   ; 2011   ; LPG & Benzin   ; Düz   ; 1200 cm3' e kadar   ; 51 - 75 HP   ;94400; 22 Ekim 2020   ;75000
 Chevrolet   ; Aveo   ; 1.4 LTZ   ; 2011   ; LPG & Benzin   ; Düz   ; 1398 cc   ; 100 hp   ;149000; 22 Ekim 2020   ;84500
 Chevrolet   ; Cruze   ; 1.6 LS Plus   ; 2011   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;210000; 22 Ekim 2020   ;87000
 Chevrolet   ; Kalos   ; 1.4 SX   ; 2006   ; LPG & Benzin   ; Düz   ; 1399 cc   ; 94 hp   ;181000; 22 Ekim 2020   ;58000
 Chevrolet   ; Cruze   ; 1.6 LS   ; 2010   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 113 hp   ;125000; 22 Ekim 2020   ;94500
 Chevrolet   ; Cruze   ; 1.6 LS   ; 2010   ; Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;106000; 22 Ekim 2020   ;95000
 Chevrolet   ; Aveo   ; 1.4 SE   ; 2006   ; LPG & Benzin   ; Düz   ; 1391 cc   ; 94 hp   ;152999; 22 Ekim 2020   ;68000
 Chevrolet   ; Epica   ; D LT   ; 2011   ; Dizel   ; Yarı Otomatik   ; 1801 - 2000 cm3   ; 126 - 150 HP   ;217500; 22 Ekim 2020   ;93500
 Chevrolet   ; Kalos   ; 1.4 SX   ; 2004   ; Benzin   ; Düz   ; 1399 cc   ; 94 hp   ;152000; 21 Ekim 2020   ;66000
 Chevrolet   ; Aveo   ; 1.2 S   ; 2010   ; Benzin   ; Düz   ; 1150 cc   ; 72 hp   ;72000; 21 Ekim 2020   ;75000
 Chevrolet   ; Cruze   ; 1.6 LT Plus   ; 2011   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;115100; 21 Ekim 2020   ;105000
 Chevrolet   ; Aveo   ; 1.4 LS   ; 2012   ; LPG & Benzin   ; Düz   ; 1398 cc   ; 100 hp   ;145000; 21 Ekim 2020   ;100000
 Chevrolet   ; Cruze   ; 1.6 LS Plus   ; 2011   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;174000; 21 Ekim 2020   ;110000
 Chevrolet   ; Cruze   ; 1.6 LS Plus   ; 2011   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;115100; 21 Ekim 2020   ;105000
 Chevrolet   ; Cruze   ; 1.6 Sport Plus   ; 2012   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 124 hp   ;145500; 21 Ekim 2020   ;130000
 Chevrolet   ; Spark   ; 0.8 SE   ; 2006   ; Benzin   ; Otomatik   ; 796 cc   ; 52 hp   ;140500; 21 Ekim 2020   ;59250
 Chevrolet   ; Aveo   ; 1.3 D LTZ   ; 2012   ; Dizel   ; Düz   ; 1201 - 1400 cm3   ; 76 - 100 HP   ;88500; 21 Ekim 2020   ;111111
 Chevrolet   ; Cruze   ; 1.6 LS   ; 2011   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;103000; 21 Ekim 2020   ;90000
 Chevrolet   ; Aveo   ; 1.4 SE   ; 2010   ; LPG & Benzin   ; Otomatik   ; 1399 cc   ; 100 hp   ;130000; 21 Ekim 2020   ;68000
 Chevrolet   ; Cruze   ; 1.6 LT Plus   ; 2012   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 124 hp   ;175000; 21 Ekim 2020   ;84500
 Chevrolet   ; Epica   ; D LT   ; 2011   ; Dizel   ; Otomatik   ; 1991 cc   ; 150 hp   ;129000; 21 Ekim 2020   ;108000
 Chevrolet   ; Cruze   ; 1.6 LT   ; 2012   ; LPG & Benzin   ; Düz   ; 1401 - 1600 cm3   ; 101 - 125 HP   ;109000; 21 Ekim 2020   ;108000
 Chevrolet   ; Cruze   ; 1.6 Sport Plus   ; 2013   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;135500; 21 Ekim 2020   ;113000
 Chevrolet   ; Cruze   ; 1.6 LS Plus   ; 2011   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;130500; 21 Ekim 2020   ;89500
 Chevrolet   ; Cruze   ; 1.6 LS Plus   ; 2011   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 124 hp   ;110000; 21 Ekim 2020   ;112000
 Chevrolet   ; Aveo   ; 1.4 LT   ; 2011   ; LPG & Benzin   ; Düz   ; 1398 cc   ; 100 hp   ;130000; 21 Ekim 2020   ;74500
 Chevrolet   ; Cruze   ; 1.6 LS   ; 2010   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 113 hp   ;150750; 21 Ekim 2020   ;88000
 Chevrolet   ; Lacetti   ; 1.4 SE   ; 2006   ; LPG & Benzin   ; Düz   ; 1399 cc   ; 95 hp   ;220000; 21 Ekim 2020   ;59000
 Chevrolet   ; Cruze   ; 1.6 LT Plus   ; 2012   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;153000; 21 Ekim 2020   ;105000
 Chevrolet   ; Aveo   ; 1.4 LT   ; 2011   ; LPG & Benzin   ; Otomatik   ; 1398 cc   ; 100 hp   ;125000; 21 Ekim 2020   ;71950
 Chevrolet   ; Lacetti   ; 1.6 SX   ; 2005   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 109 hp   ;177000; 21 Ekim 2020   ;69750
 Chevrolet   ; Lacetti   ; 1.4 SE   ; 2007   ; LPG & Benzin   ; Düz   ; 1399 cc   ; 95 hp   ;95319; 21 Ekim 2020   ;73750
 Chevrolet   ; Aveo   ; 1.2 LS   ; 2011   ; LPG & Benzin   ; Düz   ; 1201 - 1400 cm3   ; 51 - 75 HP   ;104000; 21 Ekim 2020   ;62000
 Chevrolet   ; Cruze   ; 1.6 LS Plus   ; 2011   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;98000; 21 Ekim 2020   ;120500
 Chevrolet   ; Kalos   ; 1.2 SE   ; 2004   ; LPG & Benzin   ; Düz   ; 1150 cc   ; 72 hp   ;154000; 20 Ekim 2020   ;54000
 Chevrolet   ; Kalos   ; 1.2 SE   ; 2005   ; LPG & Benzin   ; Düz   ; 1150 cc   ; 72 hp   ;123000; 20 Ekim 2020   ;55000
 Chevrolet   ; Kalos   ; 1.4 SX   ; 2004   ; LPG & Benzin   ; Düz   ; 1399 cc   ; 94 hp   ;221000; 20 Ekim 2020   ;65000
 Chevrolet   ; Cruze   ; 1.6 LS Plus   ; 2011   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;93000; 20 Ekim 2020   ;126000
 Chevrolet   ; Cruze   ; 1.6 LT Plus   ; 2012   ; Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;76000; 20 Ekim 2020   ;112500
 Chevrolet   ; Cruze   ; 1.6 LS Plus   ; 2010   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 124 hp   ;70; 20 Ekim 2020   ;120000
 Chevrolet   ; Cruze   ; 1.6 Sport Plus   ; 2012   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;141000; 20 Ekim 2020   ;117500
 Chevrolet   ; Cruze   ; 1.6 Sport   ; 2012   ; Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;75000; 20 Ekim 2020   ;117500
 Chevrolet   ; Aveo   ; 1.4 LS   ; 2011   ; LPG & Benzin   ; Düz   ; 1398 cc   ; 100 hp   ;178500; 20 Ekim 2020   ;72000
 Chevrolet   ; Cruze   ; 1.6 LS   ; 2010   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 113 hp   ;180000; 20 Ekim 2020   ;87000
 Chevrolet   ; Kalos   ; 1.4 SE   ; 2004   ; LPG & Benzin   ; Düz   ; 1399 cc   ; 83 hp   ;240000; 20 Ekim 2020   ;56000
 Chevrolet   ; Kalos   ; 1.4 SX   ; 2004   ; LPG & Benzin   ; Düz   ; 1399 cc   ; 94 hp   ;209900; 20 Ekim 2020   ;54000
 Chevrolet   ; Kalos   ; 1.2 SE   ; 2006   ; Benzin   ; Düz   ; 1150 cc   ; 72 hp   ;130632; 20 Ekim 2020   ;59500
 Chevrolet   ; Aveo   ; 1.4 SE   ; 2012   ; LPG & Benzin   ; Otomatik   ; 1399 cc   ; 100 hp   ;95000; 20 Ekim 2020   ;103000
 Chevrolet   ; Kalos   ; 1.4 SE   ; 2004   ; LPG & Benzin   ; Düz   ; 1399 cc   ; 83 hp   ;295823; 20 Ekim 2020   ;48500
 Chevrolet   ; Lacetti   ; 1.6 SX   ; 2005   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 109 hp   ;206000; 20 Ekim 2020   ;63500
 Chevrolet   ; Aveo   ; 1.2 S   ; 2009   ; LPG & Benzin   ; Düz   ; 1150 cc   ; 72 hp   ;165000; 20 Ekim 2020   ;59000
 Chevrolet   ; Cruze   ; 1.6 LS   ; 2010   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 113 hp   ;183000; 20 Ekim 2020   ;76000
 Chevrolet   ; Lacetti   ; 1.6 SE   ; 2005   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 109 hp   ;180000; 20 Ekim 2020   ;75000
 Chevrolet   ; Cruze   ; 1.6 WTCC Edition   ; 2012   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 124 hp   ;146000; 20 Ekim 2020   ;106000
 Chevrolet   ; Aveo   ; 1.3 D LS   ; 2012   ; Dizel   ; Düz   ; 1248 cc   ; 75 hp   ;99000; 20 Ekim 2020   ;89000
 Chevrolet   ; Aveo   ; 1.2 S   ; 2011   ; Benzin   ; Düz   ; 1150 cc   ; 72 hp   ;101500; 20 Ekim 2020   ;59000
 Chevrolet   ; Cruze   ; 1.6 Design Edition Plus   ; 2011   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;222000; 20 Ekim 2020   ;100000
 Chevrolet   ; Aveo   ; 1.4 S   ; 2006   ; Benzin   ; Düz   ; 1399 cc   ; 94 hp   ;200000; 19 Ekim 2020   ;64000
 Chevrolet   ; Cruze   ; 1.6 LT   ; 2012   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;87000; 19 Ekim 2020   ;99000
 Chevrolet   ; Cruze   ; 1.6 LS   ; 2010   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 113 hp   ;145500; 19 Ekim 2020   ;100000
 Chevrolet   ; Cruze   ; 1.6 Design Edition Plus   ; 2011   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;100200; 19 Ekim 2020   ;131000
 Chevrolet   ; Kalos   ; 1.4 SX   ; 2004   ; LPG & Benzin   ; Düz   ; 1399 cc   ; 94 hp   ;151900; 19 Ekim 2020   ;59750
 Chevrolet   ; Aveo   ; 1.4 LS   ; 2011   ; LPG & Benzin   ; Düz   ; 1398 cc   ; 100 hp   ;152000; 19 Ekim 2020   ;78250
 Chevrolet   ; Lacetti   ; 1.6 SX   ; 2005   ; LPG & Benzin   ; Düz   ; 1401 - 1600 cm3   ; 101 - 125 HP   ;222500; 19 Ekim 2020   ;54500
 Chevrolet   ; Aveo   ; 1.2 S   ; 2010   ; Benzin   ; Düz   ; 1206 cc   ; 84 hp   ;185000; 19 Ekim 2020   ;59999
 Chevrolet   ; Cruze   ; 1.6 LT Plus   ; 2011   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 124 hp   ;149600; 19 Ekim 2020   ;107000
 Chevrolet   ; Cruze   ; 1.6   ; 2011   ; Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;117; 19 Ekim 2020   ;103000
 Chevrolet   ; Cruze   ; 1.6 Design Edition Plus   ; 2012   ; Benzin   ; Otomatik   ; 1598 cc   ; 124 hp   ;43000; 19 Ekim 2020   ;145300
 Chevrolet   ; Lacetti   ; 1.6 SX   ; 2004   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 109 hp   ;332000; 19 Ekim 2020   ;49250
 Chevrolet   ; Lacetti   ; 1.6 CDX   ; 2006   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 109 hp   ;149000; 19 Ekim 2020   ;79500
 Chevrolet   ; Cruze   ; 1.6 WTCC Edition Plus   ; 2013   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 124 hp   ;109200; 18 Ekim 2020   ;113500
 Chevrolet   ; Aveo   ; 1.4 SX   ; 2007   ; LPG & Benzin   ; Otomatik   ; 1399 cc   ; 94 hp   ;210000; 18 Ekim 2020   ;72000
 Chevrolet   ; Cruze   ; 1.6 LS   ; 2012   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 124 hp   ;157000; 18 Ekim 2020   ;117000
 Chevrolet   ; Kalos   ; 1.2 SE   ; 2005   ; LPG & Benzin   ; Düz   ; 1150 cc   ; 72 hp   ;230000; 18 Ekim 2020   ;53750
 Chevrolet   ; Aveo   ; 1.2 S   ; 2010   ; LPG & Benzin   ; Düz   ; 1206 cc   ; 84 hp   ;219000; 18 Ekim 2020   ;63499
 Chevrolet   ; Cruze   ; 1.6 LS   ; 2010   ; Benzin   ; Düz   ; 1598 cc   ; 113 hp   ;132000; 18 Ekim 2020   ;82500
 Chevrolet   ; Cruze   ; 1.6 LS   ; 2010   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 113 hp   ;160000; 18 Ekim 2020   ;92000
 Chevrolet   ; Cruze   ; 1.6 LS Plus   ; 2012   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 124 hp   ;143000; 18 Ekim 2020   ;98000
 Chevrolet   ; Cruze   ; 1.6 Sport Plus   ; 2012   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;104000; 18 Ekim 2020   ;122000
 Chevrolet   ; Cruze   ; 1.6 Sport Plus   ; 2012   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 124 hp   ;68000; 18 Ekim 2020   ;138800
 Chevrolet   ; Cruze   ; 1.6 LS   ; 2011   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 113 hp   ;208500; 18 Ekim 2020   ;90000
 Chevrolet   ; Cruze   ; 1.6 LS Plus   ; 2012   ; Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;88000; 18 Ekim 2020   ;107500
 Chevrolet   ; Epica   ; D LT   ; 2011   ; Dizel   ; Otomatik   ; 1991 cc   ; 150 hp   ;243000; 18 Ekim 2020   ;92000
 Chevrolet   ; Cruze   ; 1.6 Sport Plus   ; 2013   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;108000; 18 Ekim 2020   ;115000
 Chevrolet   ; Cruze   ; 1.6 LS Plus   ; 2010   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;146000; 18 Ekim 2020   ;76000
 Chevrolet   ; Aveo   ; 1.2 SE   ; 2006   ; LPG & Benzin   ; Düz   ; 1150 cc   ; 72 hp   ;235000; 18 Ekim 2020   ;47000
 Chevrolet   ; Cruze   ; 1.6 LS   ; 2009   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 113 hp   ;169000; 18 Ekim 2020   ;78000
 Chevrolet   ; Aveo   ; 1.4 S   ; 2008   ; LPG & Benzin   ; Düz   ; 1399 cc   ; 94 hp   ;146000; 18 Ekim 2020   ;65000
 Chevrolet   ; Lacetti   ; 1.4 SE   ; 2005   ; Benzin   ; Düz   ; 1399 cc   ; 95 hp   ;149000; 18 Ekim 2020   ;58000
 Chevrolet   ; Kalos   ; 1.4 SX   ; 2005   ; LPG & Benzin   ; Düz   ; 1201 - 1400 cm3   ; 76 - 100 HP   ;203000; 18 Ekim 2020   ;50000
 Chevrolet   ; Cruze   ; 1.6   ; 2010   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 113 hp   ;161000; 17 Ekim 2020   ;88000
 Chevrolet   ; Cruze   ; 1.6 Design Edition   ; 2011   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;146000; 17 Ekim 2020   ;106000
 Chevrolet   ; Cruze   ; 1.6 LT   ; 2012   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 124 hp   ;148000; 17 Ekim 2020   ;114000
 Chevrolet   ; Cruze   ; 1.6 LS   ; 2010   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 113 hp   ;197000; 20 Kasım 2020   ;89750
 Chevrolet   ; Kalos   ; 1.4 SX   ; 2005   ; LPG & Benzin   ; Düz   ; 1399 cc   ; 94 hp   ;308000; 17 Ekim 2020   ;39000
 Chevrolet   ; Spark   ; 1.0 SE   ; 2011   ; LPG & Benzin   ; Düz   ; 995 cc   ; 66 hp   ;170000; 17 Ekim 2020   ;75000
 Chevrolet   ; Lacetti   ; 1.6 CDX   ; 2005   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 109 hp   ;232000; 17 Ekim 2020   ;66000
 Chevrolet   ; Spark   ; 1.2 LS   ; 2010   ; Benzin   ; Düz   ; 1206 cc   ; 82 hp   ;64000; 17 Ekim 2020   ;71000
 Chevrolet   ; Aveo   ; 1.4 LT   ; 2012   ; Benzin   ; Düz   ; 1398 cc   ; 100 hp   ;93808; 17 Ekim 2020   ;91500
 Chevrolet   ; Kalos   ; 1.2 S   ; 2005   ; Benzin   ; Düz   ; 1150 cc   ; 72 hp   ;106000; 16 Ekim 2020   ;53750
 Chevrolet   ; Cruze   ; 1.6 Sport   ; 2013   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;245000; 16 Ekim 2020   ;110000
 Chevrolet   ; Cruze   ; 1.6 LS   ; 2010   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 113 hp   ;145000; 16 Ekim 2020   ;90000
 Citroen   ; C3   ; 1.4 HDi Attraction   ; 2012   ; Dizel   ; Düz   ; 1201 - 1400 cm3   ; 51 - 75 HP   ;173000; 17 Kasım 2020   ;91500
 Citroen   ; C-Elysee   ; 1.6 HDi Feel   ; 2017   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;104128; 19 Kasım 2020   ;129000
 Citroen   ; C5   ; 1.6 e-HDi Dynamique   ; 2011   ; Dizel   ; Yarı Otomatik   ; 1560 cc   ; 114 hp   ;248000; 14 Kasım 2020   ;116500
 Citroen   ; C-Elysee   ; 1.6 HDi Confort   ; 2016   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;80308; 13 Kasım 2020   ;116900
 Citroen   ; C-Elysee   ; 1.6 HDi Shine   ; 2017   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;50034; 13 Kasım 2020   ;129850
 Citroen   ; C-Elysee   ; 1.6 HDi Live   ; 2017   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;122500; 11 Kasım 2020   ;120750
 Citroen   ; C-Elysee   ; 1.6 HDi Attraction   ; 2016   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;109000; 11 Kasım 2020   ;103500
 Citroen   ; C-Elysee   ; 1.6 HDi Exclusive   ; 2013   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;117000; 09 Kasım 2020   ;110000
 Citroen   ; C-Elysee   ; 1.6 HDi Shine   ; 2017   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;89286; 05 Kasım 2020   ;109750
 Citroen   ; C-Elysee   ; 1.6 HDi Attraction   ; 2016   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;104000; 03 Kasım 2020   ;122500
 Citroen   ; C-Elysee   ; 1.5 BlueHDi Feel   ; 2019   ; Dizel   ; Düz   ; 1499 cc   ; 100 hp   ;55000; 03 Kasım 2020   ;151500
 Citroen   ; C-Elysee   ; 1.6 HDi Exclusive   ; 2016   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;55000; 23 Ekim 2020   ;140000
 Citroen   ; C-Elysee   ; 1.5 BlueHDi Shine   ; 2020   ; Dizel   ; Düz   ; 1499 cc   ; 100 hp   ;12; 22 Ekim 2020   ;180950
 Citroen   ; C-Elysee   ; 1.6 HDi Confort   ; 2015   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;88000; 20 Kasım 2020   ;109900
 Citroen   ; C5   ; 1.6 HDi SX PK   ; 2009   ; Dizel   ; Düz   ; 1560 cc   ; 111 hp   ;70000; 03 Ekim 2020   ;129950
 Citroen   ; C4   ; 1.6 HDi Confort   ; 2011   ; Dizel   ; Düz   ; 1560 cc   ; 114 hp   ;170000; 17 Kasım 2020   ;105000
 Citroen   ; C-Elysee   ; 1.6 HDi Attraction   ; 2013   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;181000; 17 Kasım 2020   ;92500
 Citroen   ; C4   ; 1.6 HDi SX   ; 2007   ; Dizel   ; Düz   ; 1560 cc   ; 111 hp   ;212000; 17 Kasım 2020   ;76000
 Citroen   ; C3   ; 1.2 PureTech Feel S Edition   ; 2020   ; Benzin   ; Düz   ; 1200 cm3' e kadar   ; 76 - 100 HP   ;16000; 17 Kasım 2020   ;150750
 Citroen   ; C-Elysee   ; 1.6 HDi Attraction   ; 2015   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;253000; 17 Kasım 2020   ;83500
 Citroen   ; C-Elysee   ; 1.6 HDi Exclusive   ; 2016   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;154000; 17 Kasım 2020   ;118900
 Citroen   ; C-Elysee   ; 1.2 VTi Comfort   ; 2013   ; Benzin   ; Düz   ; 1199 cc   ; 73 hp   ;88000; 17 Kasım 2020   ;86000
 Citroen   ; C-Elysee   ; 1.2 VTi Attraction   ; 2013   ; Benzin   ; Düz   ; 1199 cc   ; 73 hp   ;52000; 17 Kasım 2020   ;105000
 Citroen   ; C-Elysee   ; 1.6 BlueHDi Live   ; 2018   ; Dizel   ; Düz   ; 1560 cc   ; 100 hp   ;70000; 17 Kasım 2020   ;132750
 Citroen   ; C-Elysee   ; 1.6 HDi Attraction   ; 2016   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;116000; 20 Kasım 2020   ;118000
 Citroen   ; C-Elysee   ; 1.6 HDi Attraction   ; 2015   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;142000; 17 Kasım 2020   ;99500
 Citroen   ; C-Elysee   ; 1.6 HDi Exclusive   ; 2013   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;201000; 17 Kasım 2020   ;94750
 Citroen   ; C-Elysee   ; 1.6 HDi Confort   ; 2016   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;99000; 17 Kasım 2020   ;119000
 Citroen   ; C4 Grand Picasso   ; 1.6 BlueHDi Intensive   ; 2016   ; Dizel   ; Otomatik   ; 1401 - 1600 cm3   ; 101 - 125 HP   ;81000; 17 Kasım 2020   ;250000
 Citroen   ; C4   ; 1.6 HDi SX   ; 2006   ; Dizel   ; Düz   ; 1560 cc   ; 111 hp   ;355000; 17 Kasım 2020   ;58000
 Citroen   ; C3   ; 1.4 HDi SX   ; 2003   ; Dizel   ; Düz   ; 1398 cc   ; 93 hp   ;260000; 17 Kasım 2020   ;67500
 Citroen   ; C-Elysee   ; 1.6 HDi Confort   ; 2016   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;119000; 17 Kasım 2020   ;117000
 Citroen   ; C-Elysee   ; 1.6 HDi Exclusive   ; 2013   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;205000; 17 Kasım 2020   ;102000
 Citroen   ; C-Elysee   ; 1.6 HDi Exclusive   ; 2015   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;170000; 17 Kasım 2020   ;113750
 Citroen   ; C3   ; 1.4 HDi Exclusive   ; 2011   ; Dizel   ; Düz   ; 1398 cc   ; 71 hp   ;185000; 17 Kasım 2020   ;78500
 Citroen   ; C5   ; 1.6 e-HDi Confort   ; 2013   ; Dizel   ; Yarı Otomatik   ; 1560 cc   ; 117 hp   ;183000; 17 Kasım 2020   ;157000
 Citroen   ; C-Elysee   ; 1.6 HDi Exclusive   ; 2016   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;160000; 17 Kasım 2020   ;101000
 Citroen   ; C-Elysee   ; 1.6 HDi Confort   ; 2015   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;99000; 17 Kasım 2020   ;105000
 Citroen   ; C-Elysee   ; 1.6 HDi Attraction   ; 2015   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;140000; 17 Kasım 2020   ;105000
 Citroen   ; C-Elysee   ; 1.6 HDi Attraction   ; 2015   ; Dizel   ; Düz   ; 1560 cc   ; 93 hp   ;116000; 17 Kasım 2020   ;118000
